Temps	Canal A	Canal B
(s)	(V)	(V)

0.75366400	5.00442500	0.01312296
0.75399168	5.00442500	0.01312296
0.75431936	5.00442500	-0.07446516
0.75464704	5.09231900	5.08255200
0.75497472	5.09231900	5.08255200
0.75530240	5.09231900	5.08255200
0.75563008	0.00091556	5.08255200
0.75595776	0.00091556	5.08255200
0.75628544	0.00091556	5.08255200
0.75661312	0.00091556	5.08255200
0.75694080	0.00091556	-0.07446516
0.75726848	0.00091556	0.10040590
0.75759616	0.00091556	0.01312296
0.75792384	5.09231900	0.01312296
0.75825152	5.09231900	0.01312296
0.75857920	5.00442500	-0.07446516
0.75890688	5.09231900	6.04419100
0.75923456	5.00442500	5.08255200
0.75956224	5.09231900	5.08255200
0.75988992	5.00442500	5.08255200
0.76021760	0.00091556	5.08255200
0.76054528	0.00091556	5.08255200
0.76087296	0.00091556	5.08255200
0.76120064	0.00091556	0.01312296
0.76152832	0.00091556	-0.07446516
0.76185600	0.00091556	0.01312296
0.76218368	0.00091556	0.01312296
0.76251136	5.00442500	0.01312296
0.76283904	5.09231900	0.01312296
0.76316672	5.09231900	0.18799400
0.76349440	5.09231900	5.08255200
0.76382208	5.00442500	5.08255200
0.76414976	5.09231900	5.08255200
0.76447744	5.09231900	4.99527000
0.76480512	0.00091556	5.08255200
0.76513280	0.00091556	5.08255200
0.76546048	0.00091556	5.08255200
0.76578816	0.00091556	0.01312296
0.76611584	0.00091556	-0.07446516
0.76644352	0.00091556	0.01312296
0.76677120	0.00091556	0.01312296
0.76709888	5.09231900	0.01312296
0.76742656	5.09231900	0.01312296
0.76775424	5.00442500	0.10040590
0.76808192	5.09231900	5.08255200
0.76840960	5.00442500	5.08255200
0.76873728	5.09231900	5.08255200
0.76906496	5.00442500	5.08255200
0.76939264	0.00091556	5.08255200
0.76972032	0.00091556	5.08255200
0.77004800	0.00091556	5.08255200
0.77037568	0.00091556	0.01312296
0.77070336	0.00091556	-0.07446516
0.77103104	0.00091556	-0.07446516
0.77135872	0.00091556	0.01312296
0.77168640	5.00442500	-0.07446516
0.77201408	5.09231900	0.01312296
0.77234176	5.00442500	0.10040590
0.77266944	5.09231900	5.43229500
0.77299712	5.09231900	5.08255200
0.77332480	5.09231900	5.08255200
0.77365248	5.00442500	5.08255200
0.77398016	0.00091556	5.08255200
0.77430784	0.00091556	5.08255200
0.77463552	0.00091556	5.08255200
0.77496320	0.00091556	5.08255200
0.77529088	0.00091556	0.01312296
0.77561856	0.00091556	0.01312296
0.77594624	0.00091556	0.01312296
0.77627392	0.00091556	-0.07446516
0.77660160	5.00442500	0.01312296
0.77692928	5.00442500	0.01312296
0.77725696	5.09231900	0.01312296
0.77758464	5.09231900	5.08255200
0.77791232	5.09231900	5.08255200
0.77824000	5.09231900	5.08255200
0.77856768	5.09231900	5.08255200
0.77889536	0.00091556	5.08255200
0.77922304	0.00091556	5.08255200
0.77955072	0.00091556	5.08255200
0.77987840	0.00091556	5.08255200
0.78020608	0.00091556	0.01312296
0.78053376	0.00091556	0.01312296
0.78086144	0.00091556	0.01312296
0.78118912	0.00091556	0.01312296
0.78151680	5.09231900	0.01312296
0.78184448	5.09231900	0.01312296
0.78217216	5.09231900	0.01312296
0.78249984	5.09231900	6.74337000
0.78282752	5.09231900	5.08255200
0.78315520	5.09231900	5.08255200
0.78348288	5.09231900	5.08255200
0.78381056	5.09231900	5.08255200
0.78413824	0.00091556	5.08255200
0.78446592	0.08850367	5.08255200
0.78479360	0.00091556	5.08255200
0.78512128	0.00091556	-0.07446516
0.78544896	0.00091556	0.01312296
0.78577664	0.00091556	0.01312296
0.78610432	0.00091556	0.01312296
0.78643200	5.00442500	-0.07446516
0.78675968	5.00442500	-0.07446516
0.78708736	5.09231900	0.10040590
0.78741504	5.09231900	-0.07446516
0.78774272	5.09231900	5.08255200
0.78807040	5.09231900	5.08255200
0.78839808	5.09231900	5.08255200
0.78872576	5.09231900	5.08255200
0.78905344	0.00091556	5.08255200
0.78938112	0.00091556	5.08255200
0.78970880	0.00091556	5.08255200
0.79003648	0.00091556	5.08255200
0.79036416	0.00091556	0.01312296
0.79069184	0.00091556	-0.07446516
0.79101952	0.00091556	0.01312296
0.79134720	0.00091556	0.01312296
0.79167488	5.09231900	0.01312296
0.79200256	5.09231900	0.01312296
0.79233024	5.09231900	0.01312296
0.79265792	5.35569300	6.91824100
0.79298560	5.09231900	5.08255200
0.79331328	5.09231900	5.08255200
0.79364096	5.09231900	5.08255200
0.79396864	5.00442500	5.08255200
0.79429632	0.00091556	5.08255200
0.79462400	0.00091556	5.08255200
0.79495168	0.00091556	5.08255200
0.79527936	0.00091556	0.01312296
0.79560704	0.00091556	0.01312296
0.79593472	0.00091556	0.01312296
0.79626240	0.00091556	-0.07446516
0.79659008	5.09231900	-0.07446516
0.79691776	5.09231900	0.01312296
0.79724544	5.00442500	0.01312296
0.79757312	5.00442500	0.01312296
0.79790080	5.00442500	5.08255200
0.79822848	5.00442500	5.08255200
0.79855616	5.09231900	5.08255200
0.79888384	5.09231900	5.08255200
0.79921152	0.00091556	5.08255200
0.79953920	0.00091556	5.08255200
0.79986688	0.00091556	5.08255200
0.80019456	0.00091556	5.08255200
0.80052224	0.00091556	0.01312296
0.80084992	0.00091556	0.01312296
0.80117760	0.00091556	0.01312296
0.80150528	0.00091556	0.01312296
0.80183296	5.09231900	0.01312296
0.80216064	5.09231900	-0.07446516
0.80248832	5.09231900	0.01312296
0.80281600	5.00442500	0.10040590
0.80314368	5.00442500	5.08255200
0.80347136	5.09231900	5.08255200
0.80379904	5.09231900	5.08255200
0.80412672	5.00442500	5.08255200
0.80445440	0.00091556	5.08255200
0.80478208	0.00091556	5.08255200
0.80510976	0.00091556	5.08255200
0.80543744	0.00091556	0.01312296
0.80576512	0.00091556	0.01312296
0.80609280	0.00091556	0.01312296
0.80642048	0.00091556	-0.07446516
0.80674816	0.00091556	0.01312296
0.80707584	5.09231900	0.01312296
0.80740352	5.09231900	-0.07446516
0.80773120	5.09231900	0.01312296
0.80805888	5.00442500	5.34470700
0.80838656	5.09231900	5.08255200
0.80871424	5.09231900	5.08255200
0.80904192	5.09231900	5.08255200
0.80936960	0.00091556	5.08255200
0.80969728	0.00091556	5.08255200
0.81002496	0.00091556	4.99527000
0.81035264	0.00091556	5.08255200
0.81068032	0.00091556	0.01312296
0.81100800	0.00091556	0.01312296
0.81133568	0.00091556	0.01312296
0.81166336	0.00091556	0.01312296
0.81199104	5.09231900	0.01312296
0.81231872	5.09231900	-0.07446516
0.81264640	5.09231900	0.01312296
0.81297408	5.09231900	-0.07446516
0.81330176	5.00442500	5.08255200
0.81362944	5.09231900	5.08255200
0.81395712	5.09231900	5.08255200
0.81428480	5.00442500	5.08255200
0.81461248	0.00091556	5.08255200
0.81494016	0.00091556	5.08255200
0.81526784	0.00091556	5.08255200
0.81559552	0.00091556	5.08255200
0.81592320	0.00091556	0.01312296
0.81625088	0.00091556	0.01312296
0.81657856	0.00091556	0.01312296
0.81690624	0.00091556	0.01312296
0.81723392	5.09231900	0.01312296
0.81756160	5.09231900	0.01312296
0.81788928	5.09231900	0.01312296
0.81821696	5.00442500	5.95660300
0.81854464	5.09231900	5.08255200
0.81887232	5.00442500	5.08255200
0.81920000	5.00442500	5.08255200
0.81952768	0.00091556	5.08255200
0.81985536	0.00091556	5.08255200
0.82018304	0.00091556	5.08255200
0.82051072	0.00091556	5.08255200
0.82083840	0.00091556	0.01312296
0.82116608	-0.08697775	0.01312296
0.82149376	0.00091556	0.01312296
0.82182144	0.00091556	-0.07446516
0.82214912	5.09231900	-0.07446516
0.82247680	5.09231900	0.01312296
0.82280447	5.09231900	0.01312296
0.82313215	5.00442500	-0.07446516
0.82345983	5.09231900	5.08255200
0.82378751	5.09231900	5.08255200
0.82411519	5.00442500	5.08255200
0.82444287	5.09231900	5.08255200
0.82477055	0.00091556	5.08255200
0.82509823	0.00091556	5.08255200
0.82542591	0.00091556	5.08255200
0.82575359	0.00091556	5.08255200
0.82608127	0.00091556	0.01312296
0.82640895	0.00091556	-0.07446516
0.82673663	0.00091556	-0.07446516
0.82706431	0.00091556	0.01312296
0.82739199	5.00442500	0.01312296
0.82771967	5.09231900	0.01312296
0.82804735	5.09231900	0.01312296
0.82837503	5.00442500	5.95660300
0.82870271	5.00442500	5.08255200
0.82903039	5.00442500	5.08255200
0.82935807	5.09231900	5.08255200
0.82968575	0.08850367	5.08255200
0.83001343	0.00091556	5.08255200
0.83034111	0.00091556	5.08255200
0.83066879	0.00091556	5.08255200
0.83099647	0.00091556	-0.07446516
0.83132415	0.00091556	0.01312296
0.83165183	0.00091556	0.01312296
0.83197951	0.00091556	0.01312296
0.83230719	5.09231900	0.01312296
0.83263487	5.09231900	0.01312296
0.83296255	5.00442500	0.01312296
0.83329023	5.00442500	0.01312296
0.83361791	5.09231900	5.08255200
0.83394559	5.00442500	5.08255200
0.83427327	5.09231900	4.99527000
0.83460095	5.00442500	5.08255200
0.83492863	0.00091556	5.08255200
0.83525631	0.08850367	5.08255200
0.83558399	0.00091556	5.08255200
0.83591167	0.00091556	0.01312296
0.83623935	0.00091556	0.01312296
0.83656703	0.00091556	0.01312296
0.83689471	0.00091556	0.01312296
0.83722239	5.09231900	0.01312296
0.83755007	5.09231900	0.01312296
0.83787775	5.09231900	0.01312296
0.83820543	5.00442500	0.01312296
0.83853311	5.00442500	4.99527000
0.83886079	5.09231900	5.08255200
0.83918847	5.09231900	5.08255200
0.83951615	5.09231900	5.08255200
0.83984383	0.00091556	5.08255200
0.84017151	0.00091556	5.08255200
0.84049919	0.00091556	5.08255200
0.84082687	0.00091556	0.01312296
0.84115455	0.00091556	0.01312296
0.84148223	0.00091556	0.10040590
0.84180991	-0.08697775	-0.07446516
0.84213759	5.09231900	0.01312296
0.84246527	5.09231900	0.01312296
0.84279295	5.09231900	-0.07446516
0.84312063	5.09231900	0.01312296
0.84344831	5.00442500	5.08255200
0.84377599	5.09231900	5.08255200
0.84410367	5.00442500	5.08255200
0.84443135	5.09231900	5.08255200
0.84475903	0.00091556	5.08255200
0.84508671	0.00091556	5.08255200
0.84541439	0.00091556	5.08255200
0.84574207	0.00091556	0.01312296
0.84606975	0.00091556	0.01312296
0.84639743	0.00091556	0.01312296
0.84672511	0.00091556	0.01312296
0.84705279	5.09231900	0.01312296
0.84738047	5.09231900	0.01312296
0.84770815	5.09231900	-0.07446516
0.84803583	5.09231900	0.01312296
0.84836351	5.00442500	5.08255200
0.84869119	5.09231900	5.08255200
0.84901887	5.00442500	5.08255200
0.84934655	5.00442500	5.08255200
0.84967423	0.00091556	5.08255200
0.85000191	0.00091556	5.08255200
0.85032959	0.00091556	5.08255200
0.85065727	0.00091556	0.01312296
0.85098495	0.00091556	-0.07446516
0.85131263	0.00091556	0.01312296
0.85164031	0.00091556	0.01312296
0.85196799	5.09231900	-0.07446516
0.85229567	5.00442500	0.01312296
0.85262335	5.09231900	-0.07446516
0.85295103	5.79454900	7.35526600
0.85327871	5.00442500	5.08255200
0.85360639	5.09231900	5.08255200
0.85393407	5.00442500	5.08255200
0.85426175	0.00091556	5.08255200
0.85458943	0.00091556	5.08255200
0.85491711	0.00091556	5.08255200
0.85524479	0.00091556	5.08255200
0.85557247	0.00091556	0.10040590
0.85590015	0.00091556	0.01312296
0.85622783	0.00091556	0.01312296
0.85655551	0.00091556	0.01312296
0.85688319	5.00442500	0.01312296
0.85721087	5.09231900	0.01312296
0.85753855	5.09231900	0.10040590
0.85786623	5.09231900	5.25742300
0.85819391	5.09231900	5.08255200
0.85852159	5.09231900	5.08255200
0.85884927	5.09231900	5.08255200
0.85917695	0.00091556	5.08255200
0.85950463	0.00091556	5.08255200
0.85983231	0.00091556	5.08255200
0.86015999	0.00091556	5.08255200
0.86048767	0.00091556	-0.07446516
0.86081535	0.00091556	0.01312296
0.86114303	0.00091556	0.01312296
0.86147071	0.00091556	0.10040590
0.86179839	5.09231900	-0.07446516
0.86212607	5.00442500	-0.07446516
0.86245375	5.00442500	0.01312296
0.86278143	5.09231900	5.08255200
0.86310911	5.09231900	5.08255200
0.86343679	5.09231900	5.08255200
0.86376447	5.09231900	5.08255200
0.86409215	0.00091556	5.08255200
0.86441983	0.00091556	5.08255200
0.86474751	0.00091556	5.08255200
0.86507519	0.00091556	5.08255200
0.86540287	0.00091556	-0.07446516
0.86573055	0.08850367	0.18799400
0.86605823	0.00091556	-0.07446516
0.86638591	0.00091556	-0.07446516
0.86671359	5.00442500	0.01312296
0.86704127	5.00442500	-0.07446516
0.86736895	5.00442500	0.01312296
0.86769663	5.00442500	5.60716600
0.86802431	5.09231900	5.08255200
0.86835199	5.09231900	5.08255200
0.86867967	5.09231900	5.08255200
0.86900735	0.00091556	5.08255200
0.86933503	0.00091556	5.08255200
0.86966271	0.00091556	5.08255200
0.86999039	0.00091556	5.08255200
0.87031807	0.00091556	0.10040590
0.87064575	0.00091556	0.01312296
0.87097343	0.00091556	0.01312296
0.87130111	0.00091556	0.01312296
0.87162879	5.09231900	0.01312296
0.87195647	5.09231900	0.01312296
0.87228415	5.09231900	0.01312296
0.87261183	5.53117500	7.18039500
0.87293951	5.09231900	5.08255200
0.87326719	5.00442500	5.08255200
0.87359487	5.00442500	5.08255200
0.87392255	0.00091556	5.08255200
0.87425023	0.00091556	5.08255200
0.87457791	0.00091556	5.08255200
0.87490559	0.00091556	5.08255200
0.87523327	0.00091556	-0.07446516
0.87556095	0.00091556	0.01312296
0.87588863	0.00091556	0.01312296
0.87621631	0.00091556	-0.07446516
0.87654399	5.00442500	-0.07446516
0.87687167	5.00442500	-0.07446516
0.87719935	5.09231900	-0.07446516
0.87752703	5.09231900	0.01312296
0.87785471	5.09231900	5.08255200
0.87818239	5.00442500	5.08255200
0.87851007	5.00442500	5.08255200
0.87883775	5.00442500	4.99527000
0.87916543	0.00091556	5.08255200
0.87949311	0.00091556	5.08255200
0.87982079	-0.08697775	5.08255200
0.88014847	0.00091556	0.01312296
0.88047615	0.00091556	-0.07446516
0.88080383	0.00091556	-0.07446516
0.88113151	0.00091556	0.01312296
0.88145919	5.09231900	-0.07446516
0.88178687	5.09231900	0.01312296
0.88211455	5.00442500	0.01312296
0.88244223	5.09231900	-0.07446516
0.88276991	5.00442500	5.08255200
0.88309759	5.00442500	5.08255200
0.88342527	5.09231900	5.08255200
0.88375295	5.00442500	5.08255200
0.88408063	0.00091556	5.08255200
0.88440831	0.00091556	5.08255200
0.88473599	0.00091556	5.08255200
0.88506367	0.00091556	5.08255200
0.88539135	0.00091556	0.01312296
0.88571903	0.00091556	0.01312296
0.88604671	0.00091556	0.01312296
0.88637439	0.00091556	0.01312296
0.88670207	5.00442500	0.01312296
0.88702975	5.00442500	-0.07446516
0.88735743	5.00442500	0.01312296
0.88768511	5.00442500	-0.07446516
0.88801279	5.09231900	5.08255200
0.88834047	5.09231900	5.08255200
0.88866815	5.09231900	4.99527000
0.88899583	5.09231900	5.08255200
0.88932351	0.00091556	5.08255200
0.88965119	0.00091556	5.08255200
0.88997887	0.00091556	5.08255200
0.89030655	0.00091556	-0.07446516
0.89063423	0.00091556	0.01312296
0.89096191	0.00091556	-0.07446516
0.89128959	0.00091556	0.01312296
0.89161727	0.00091556	-0.07446516
0.89194495	5.09231900	0.01312296
0.89227263	5.00442500	0.01312296
0.89260031	5.09231900	-0.07446516
0.89292799	5.09231900	5.34470700
0.89325567	5.00442500	5.08255200
0.89358335	5.00442500	5.08255200
0.89391103	5.00442500	5.08255200
0.89423871	0.00091556	5.08255200
0.89456639	0.00091556	5.08255200
0.89489407	0.00091556	5.08255200
0.89522175	0.00091556	5.08255200
0.89554943	0.00091556	0.01312296
0.89587711	0.00091556	-0.07446516
0.89620479	0.00091556	0.01312296
0.89653247	0.00091556	0.01312296
0.89686015	5.00442500	0.01312296
0.89718783	5.09231900	0.01312296
0.89751551	5.09231900	-0.07446516
0.89784319	5.09231900	0.01312296
0.89817087	5.09231900	5.08255200
0.89849855	5.09231900	5.08255200
0.89882623	5.09231900	5.08255200
0.89915391	5.09231900	5.08255200
0.89948159	0.00091556	5.08255200
0.89980927	0.00091556	5.08255200
0.90013695	0.00091556	5.08255200
0.90046463	0.00091556	5.08255200
0.90079231	0.00091556	0.01312296
0.90111999	0.00091556	0.01312296
0.90144767	0.00091556	0.01312296
0.90177535	0.00091556	0.01312296
0.90210303	5.09231900	0.01312296
0.90243071	5.09231900	0.01312296
0.90275839	5.09231900	0.01312296
0.90308607	5.00442500	5.17014100
0.90341375	5.09231900	5.08255200
0.90374143	5.00442500	5.08255200
0.90406911	5.09231900	5.08255200
0.90439679	0.00091556	5.08255200
0.90472447	0.00091556	5.08255200
0.90505215	0.00091556	5.08255200
0.90537983	0.00091556	5.08255200
0.90570751	0.00091556	0.01312296
0.90603519	0.00091556	-0.07446516
0.90636287	0.00091556	0.01312296
0.90669055	0.00091556	0.01312296
0.90701823	5.00442500	0.01312296
0.90734591	5.09231900	0.01312296
0.90767359	5.09231900	-0.07446516
0.90800127	5.09231900	6.83095800
0.90832895	5.09231900	5.08255200
0.90865663	5.00442500	5.08255200
0.90898431	5.00442500	5.08255200
0.90931199	0.00091556	5.08255200
0.90963967	0.00091556	5.08255200
0.90996735	0.00091556	5.08255200
0.91029503	0.00091556	5.08255200
0.91062271	0.00091556	0.01312296
0.91095039	0.00091556	0.01312296
0.91127807	0.00091556	0.01312296
0.91160575	0.00091556	0.01312296
0.91193343	5.09231900	0.01312296
0.91226111	5.09231900	0.01312296
0.91258879	5.09231900	0.01312296
0.91291647	5.09231900	6.39393300
0.91324415	5.09231900	5.08255200
0.91357183	5.09231900	5.08255200
0.91389951	5.09231900	5.08255200
0.91422719	0.00091556	5.08255200
0.91455487	0.00091556	5.08255200
0.91488255	0.00091556	5.08255200
0.91521023	0.00091556	5.08255200
0.91553791	0.00091556	0.01312296
0.91586559	0.00091556	0.01312296
0.91619327	0.00091556	0.01312296
0.91652095	0.00091556	0.01312296
0.91684863	5.00442500	-0.07446516
0.91717631	5.09231900	-0.07446516
0.91750399	5.00442500	0.01312296
0.91783167	5.00442500	5.60716600
0.91815935	5.00442500	5.08255200
0.91848703	5.00442500	4.99527000
0.91881471	5.09231900	5.08255200
0.91914239	0.00091556	5.08255200
0.91947007	0.00091556	5.08255200
0.91979775	0.00091556	5.08255200
0.92012543	0.00091556	5.08255200
0.92045311	0.00091556	-0.07446516
0.92078079	0.00091556	0.01312296
0.92110847	0.00091556	-0.07446516
0.92143615	-0.08697775	0.01312296
0.92176383	5.00442500	0.01312296
0.92209151	5.00442500	0.01312296
0.92241919	5.00442500	0.01312296
0.92274687	5.00442500	5.08255200
0.92307455	5.00442500	5.08255200
0.92340223	5.00442500	5.08255200
0.92372991	5.09231900	5.08255200
0.92405759	0.00091556	5.08255200
0.92438527	0.00091556	5.08255200
0.92471295	0.00091556	5.08255200
0.92504063	-0.08697775	0.01312296
0.92536831	0.00091556	0.01312296
0.92569599	0.00091556	0.01312296
0.92602367	0.00091556	0.01312296
0.92635135	5.09231900	0.01312296
0.92667903	5.09231900	0.01312296
0.92700671	5.09231900	0.01312296
0.92733439	5.88244200	7.53013700
0.92766207	5.09231900	5.08255200
0.92798975	5.09231900	5.08255200
0.92831743	5.09231900	5.08255200
0.92864511	0.00091556	5.08255200
0.92897279	0.00091556	5.08255200
0.92930047	0.00091556	4.99527000
0.92962815	0.00091556	5.08255200
0.92995583	0.00091556	0.01312296
0.93028351	0.00091556	0.01312296
0.93061119	0.00091556	0.01312296
0.93093887	0.08850367	0.01312296
0.93126655	5.09231900	0.01312296
0.93159423	5.00442500	0.01312296
0.93192191	5.09231900	0.01312296
0.93224959	5.09231900	5.08255200
0.93257727	5.09231900	5.08255200
0.93290495	5.09231900	5.17014100
0.93323263	5.00442500	5.08255200
0.93356031	0.00091556	5.08255200
0.93388799	0.00091556	5.08255200
0.93421567	0.00091556	5.08255200
0.93454335	0.00091556	0.01312296
0.93487103	0.00091556	-0.07446516
0.93519871	0.00091556	0.01312296
0.93552639	0.00091556	-0.07446516
0.93585407	5.00442500	0.01312296
0.93618175	5.09231900	0.01312296
0.93650943	5.09231900	0.01312296
0.93683711	5.09231900	5.08255200
0.93716479	5.00442500	5.08255200
0.93749247	5.00442500	5.08255200
0.93782015	5.09231900	5.08255200
0.93814783	0.00091556	5.08255200
0.93847551	0.00091556	5.08255200
0.93880319	0.00091556	5.08255200
0.93913087	0.00091556	0.01312296
0.93945855	0.00091556	0.01312296
0.93978623	0.00091556	-0.07446516
0.94011391	0.00091556	0.01312296
0.94044159	5.09231900	0.01312296
0.94076927	5.09231900	0.18799400
0.94109695	5.00442500	0.01312296
0.94142463	5.09231900	5.08255200
0.94175231	5.09231900	5.08255200
0.94207999	5.09231900	5.08255200
0.94240767	5.00442500	5.08255200
0.94273535	0.00091556	5.08255200
0.94306303	0.00091556	5.08255200
0.94339071	0.00091556	5.08255200
0.94371839	0.00091556	-0.07446516
0.94404607	0.00091556	0.01312296
0.94437375	0.00091556	0.01312296
0.94470143	0.00091556	-0.07446516
0.94502911	5.00442500	0.01312296
0.94535679	5.09231900	-0.07446516
0.94568447	5.00442500	-0.07446516
0.94601215	5.09231900	5.51957800
0.94633983	5.09231900	5.08255200
0.94666751	5.00442500	5.08255200
0.94699519	5.09231900	5.08255200
0.94732287	0.00091556	5.08255200
0.94765055	0.00091556	5.08255200
0.94797823	0.00091556	5.08255200
0.94830591	0.00091556	0.01312296
0.94863359	0.00091556	0.10040590
0.94896127	0.00091556	-0.07446516
0.94928895	0.00091556	0.01312296
0.94961663	5.00442500	0.01312296
0.94994431	5.09231900	-0.07446516
0.95027199	5.09231900	0.01312296
0.95059967	5.09231900	5.51957800
0.95092735	5.09231900	5.08255200
0.95125503	5.09231900	5.08255200
0.95158271	5.09231900	5.08255200
0.95191039	0.00091556	5.08255200
0.95223807	0.00091556	5.08255200
0.95256575	0.00091556	5.08255200
0.95289343	0.00091556	-0.07446516
0.95322111	0.00091556	-0.07446516
0.95354879	0.00091556	0.01312296
0.95387647	0.00091556	0.01312296
0.95420415	5.09231900	0.01312296
0.95453183	5.00442500	0.10040590
0.95485951	5.00442500	-0.07446516
0.95518719	5.09231900	5.17014100
0.95551487	5.00442500	5.08255200
0.95584255	5.09231900	5.08255200
0.95617023	5.00442500	5.08255200
0.95649791	0.00091556	5.08255200
0.95682559	0.00091556	5.08255200
0.95715327	0.00091556	5.08255200
0.95748095	0.00091556	0.01312296
0.95780863	0.00091556	0.01312296
0.95813631	0.00091556	0.01312296
0.95846399	0.00091556	0.01312296
0.95879167	5.09231900	0.01312296
0.95911935	5.09231900	-0.07446516
0.95944703	5.09231900	0.10040590
0.95977471	5.09231900	5.08255200
0.96010239	5.00442500	5.08255200
0.96043007	5.00442500	5.08255200
0.96075775	5.00442500	5.08255200
0.96108543	0.00091556	5.08255200
0.96141311	0.00091556	5.08255200
0.96174079	0.00091556	5.08255200
0.96206847	-0.08697775	-0.07446516
0.96239615	-0.08697775	0.01312296
0.96272383	0.00091556	0.01312296
0.96305151	0.00091556	0.01312296
0.96337919	5.00442500	-0.07446516
0.96370687	5.00442500	0.01312296
0.96403455	5.00442500	0.01312296
0.96436223	5.00442500	5.08255200
0.96468991	5.09231900	5.08255200
0.96501759	5.09231900	5.08255200
0.96534527	5.09231900	5.08255200
0.96567295	0.00091556	5.08255200
0.96600063	0.00091556	5.08255200
0.96632831	0.00091556	5.08255200
0.96665599	0.00091556	0.01312296
0.96698367	0.00091556	0.01312296
0.96731135	0.00091556	0.01312296
0.96763903	0.00091556	-0.07446516
0.96796671	5.09231900	-0.07446516
0.96829439	5.00442500	0.01312296
0.96862207	5.09231900	0.01312296
0.96894975	5.09231900	5.08255200
0.96927743	5.09231900	5.08255200
0.96960511	5.00442500	4.99527000
0.96993279	5.09231900	5.08255200
0.97026047	0.00091556	5.08255200
0.97058815	0.00091556	5.08255200
0.97091583	0.00091556	5.08255200
0.97124351	0.00091556	0.01312296
0.97157119	0.00091556	0.01312296
0.97189887	0.00091556	0.01312296
0.97222655	0.00091556	0.01312296
0.97255423	5.00442500	0.01312296
0.97288191	5.09231900	0.01312296
0.97320959	5.00442500	0.01312296
0.97353727	5.09231900	5.51957800
0.97386495	5.00442500	5.08255200
0.97419263	5.09231900	5.08255200
0.97452031	5.00442500	5.08255200
0.97484799	0.00091556	5.08255200
0.97517567	0.00091556	5.08255200
0.97550335	0.00091556	5.08255200
0.97583103	0.00091556	0.01312296
0.97615871	0.00091556	0.01312296
0.97648639	0.00091556	0.01312296
0.97681407	0.00091556	0.01312296
0.97714175	5.00442500	0.01312296
0.97746943	5.00442500	0.10040590
0.97779711	5.00442500	0.01312296
0.97812479	5.09231900	0.01312296
0.97845247	5.00442500	5.08255200
0.97878015	5.00442500	5.08255200
0.97910783	5.00442500	5.08255200
0.97943551	5.09231900	5.08255200
0.97976319	0.00091556	5.08255200
0.98009087	0.00091556	5.08255200
0.98041855	0.00091556	5.08255200
0.98074623	0.00091556	0.01312296
0.98107391	0.00091556	0.01312296
0.98140159	0.00091556	0.01312296
0.98172927	0.00091556	0.01312296
0.98205695	5.09231900	0.10040590
0.98238463	5.00442500	0.01312296
0.98271231	5.09231900	-0.07446516
0.98303999	5.00442500	5.51957800
0.98336767	5.00442500	5.08255200
0.98369535	5.00442500	5.08255200
0.98402303	5.00442500	5.08255200
0.98435071	0.00091556	5.08255200
0.98467839	0.08850367	5.08255200
0.98500607	0.00091556	5.08255200
0.98533375	0.00091556	5.08255200
0.98566143	0.00091556	0.01312296
0.98598911	0.00091556	-0.07446516
0.98631679	0.00091556	0.01312296
0.98664447	5.18021200	0.01312296
0.98697215	5.09231900	0.01312296
0.98729983	5.00442500	0.01312296
0.98762751	5.09231900	-0.07446516
0.98795519	5.00442500	5.08255200
0.98828287	5.09231900	5.08255200
0.98861055	5.09231900	5.08255200
0.98893823	5.09231900	5.08255200
0.98926591	0.00091556	5.08255200
0.98959359	0.00091556	5.08255200
0.98992127	0.00091556	4.99527000
0.99024895	0.00091556	-0.07446516
0.99057663	0.00091556	0.01312296
0.99090431	0.00091556	0.01312296
0.99123199	0.00091556	0.01312296
0.99155967	5.00442500	-0.07446516
0.99188735	5.09231900	-0.07446516
0.99221503	5.09231900	0.01312296
0.99254271	5.09231900	-0.07446516
0.99287039	5.09231900	5.08255200
0.99319807	5.09231900	5.08255200
0.99352575	5.09231900	5.08255200
0.99385343	5.00442500	5.08255200
0.99418111	0.00091556	5.08255200
0.99450879	0.00091556	5.08255200
0.99483647	0.00091556	5.08255200
0.99516415	0.00091556	-0.07446516
0.99549183	0.00091556	0.01312296
0.99581951	0.00091556	0.01312296
0.99614719	0.00091556	0.10040590
0.99647487	5.00442500	0.01312296
0.99680255	5.09231900	0.01312296
0.99713023	5.09231900	0.01312296
0.99745791	5.09231900	-0.07446516
0.99778559	5.09231900	5.08255200
0.99811327	5.09231900	5.08255200
0.99844095	5.09231900	5.08255200
0.99876863	5.09231900	5.08255200
0.99909631	0.00091556	5.08255200
0.99942399	0.00091556	5.08255200
0.99975167	0.00091556	5.08255200
1.00007935	0.00091556	0.01312296
1.00040703	0.00091556	-0.07446516
1.00073471	0.00091556	-0.07446516
1.00106239	0.00091556	0.01312296
